"row ID","REVENUE_VOICE_oct","REVENUE_GPRS_oct","REVENUE_SMS_oct","REVENUE_VAS_oct","VOLUME_MIN_oct","VOLUME_NO_oct","VOLUME_MIN_country_X_oct","VOLUME_NO_country_X_oct","VOLUME_MIN_country_Y_oct","VOLUME_NO_country_Y_oct","VOLUME_MIN_Neighbou_octr","VOLUME_NO_Neighbour_oct","VOLUME_MIN_West_Europe_oct","VOLUME_NO_West_Europe_oct","VOLUME_MIN_East_Europe_oct","VOLUME_NO_East_Europe_oct","VOLUME_MIN_OTHERDEST_oct","VOLUME_NO_OTHERDEST_oct","NO_SMS_OTHERDEST_oct","NO_GPRS_OTHERDEST_oct","VOLUME_MIN_COMPETITION_oct","VOLUME_NO_COMPETITION_oct","NO_SMS_COMPETITION_oct","NO_GPRS_COMPETITION_oct","NO_ROAMING_oct","SCORE_ID","AGE","GENDER","REVENUE_AMOUNT_oct","NUM_OF_RECHARGE_oct","CHURN","Prediction (DecTree)"
"30359",664,0,0,0,22.89,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,57,"M",291.9375,,"0","0"
"30360",159,0,17,0,488.4,54,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.38,1,0,0,0,,36,"F",16.5,,"1","0"
"30361",353,0,0,0,10.0,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.55,6,0,0,0,80,54,"M",167.0633,,"0","0"
"30365",59,0,0,0,1.44,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,32,"M",59.4,,"0","0"
"30366",263,0,0,5,6.17,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,39,"M",237.45,1,"0","0"
"30367",1903,0,0,15,72.29,64,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,14.31,17,0,0,0,70,32,"M",1116.8665,1,"0","0"
"30369",236,0,0,0,7.32,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.07,2,0,0,0,80,76,"M",119.93,1,"0","0"
"30370",183,0,17,0,4.6,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,28,"M",157.85,,"0","0"
"30371",363,54,0,0,8.91,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,2,4.41,8,0,0,0,80,44,"M",94.05,1,"0","0"
"30372",88,0,0,0,1.7,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,55,"M",45.01,1,"0","0"
"30375",264,0,0,0,2.0,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.15,1,0,0,0,80,37,"M",60.0,,"0","0"
"30378",905,0,0,0,19.89,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.69,5,0,0,0,80,40,"M",626.0649,1,"0","0"
"30380",611,0,0,0,15.7,41,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,10.65,25,0,0,0,80,45,"M",351.5494,1,"0","0"
"30381",7,0,68,0,0.12,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.0,0,0,0,0,60,65,"M",75.35,,"0","0"
"30382",2771,0,170,0,93.97,95,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,10,0,11.73,18,0,0,0,70,76,"F",974.4987,,"0","0"
"30385",88,0,0,0,2.21,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,45,"M",15.68,1,"0","0"
"30390",394,0,0,0,9.31,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.53,7,0,0,0,80,28,"M",394.35,2,"0","0"
"30391",22,0,0,0,0.63,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,20,"M",7.35,,"0","0"
"30403",13,0,51,0,0.42,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,60,25,"M",51.0,,"0","0"
"30406",0,0,34,5,0.06,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,80,39,"M",39.0,1,"0","0"
"30407",30,0,0,0,0.48,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,70,30,"F",19.35,,"0","0"
"30412",113,0,0,0,2.55,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.98,2,0,0,0,80,21,"M",16.5,,"1","0"
"30414",220,0,34,0,4.62,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,1.15,1,0,0,0,80,52,"F",157.8,,"0","0"
"30418",42,0,34,0,1.05,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.07,1,0,0,0,80,54,"M",8.975,1,"0","0"
"30419",34,0,17,0,0.29,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,23,"M",33.5,,"0","0"
"30423",1256,739,425,0,636.42,299,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,25,236,11.68,6,0,0,0,80,45,"M",3325.35,1,"1","1"
"30424",689,258,85,17,67.13,46,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,18,1.58,4,0,0,0,80,42,"F",585.7552,1,"0","0"
"30429",474,0,323,0,29.64,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,18,0,1.3,2,0,0,0,80,59,"M",665.2828,1,"0","0"
"30431",63,0,425,0,1.34,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,23,0,0.0,0,0,0,0,,23,"M",215.72,,"0","0"
"30438",164,0,0,0,53.25,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,70,37,"M",27.0,,"0","0"
"30444",198,0,0,0,4.89,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.76,7,0,0,0,80,34,"F",24.5316,,"0","0"
"30446",327,103,85,0,9.9,79,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,40,0.35,1,0,0,0,80,44,"M",266.69,,"0","0"
"30447",90,242,136,0,0.98,38,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,12,22,0.13,1,0,0,0,,44,"F",46.0,,"0","0"
"30449",585,0,0,0,11.31,16,0,0,0.72,1,0.72,1,0,0,0,0,0.0,0,0,0,0.32,2,0,0,0,80,52,"M",133.28,1,"0","0"
"30452",0,0,17,0,0.02,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,70,27,"M",17.0,,"0","0"
"30455",972,0,0,8,7.61,16,0,1,0.0,0,1.93,2,3,1,0,0,0.0,0,0,0,0.86,6,0,0,0,80,48,"F",65.0266,,"0","0"
"30456",589,0,51,0,15.86,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,9.62,11,0,0,0,80,45,"M",242.8799,,"0","0"
"30460",987,0,442,0,17.01,43,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,25,0,2.87,4,0,0,0,70,57,"M",447.2516,,"0","0"
"30461",2000,0,0,5,32.59,58,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.8,3,0,0,0,80,73,"M",233.24,,"0","0"
"30462",30,0,34,87,2.86,155,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,140,0.0,0,0,0,0,,19,"M",159.3,,"1","0"
"30463",305,0,0,0,7.87,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.32,2,0,0,0,,43,"M",136.95,,"0","0"
"30465",466,0,204,0,6.5,23,2,3,0.0,0,2.41,3,0,0,0,0,0.0,0,12,0,0.67,3,0,0,0,,21,"M",465.29,,"0","0"
"30466",188,0,10,0,3.38,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,35,"F",107.4,,"0","0"
"30468",1293,0,0,0,32.6,26,0,1,0.0,0,0.37,1,0,0,0,0,0.0,0,0,0,9.76,4,0,0,0,70,32,"M",739.09,1,"0","0"
"30469",202,0,0,0,5.27,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,35,"M",83.6,,"0","0"
"30478",7,0,0,0,0.02,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,77,"M",7.35,1,"0","0"
"30479",719,0,34,0,16.25,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.73,1,0,0,0,80,46,"F",400.3,1,"0","0"
"30481",0,0,153,0,0.15,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,9,0,0.0,0,0,0,0,80,52,"F",68.0,,"0","0"
"30483",236,0,238,0,7.82,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,14,0,0.33,2,0,0,0,80,22,"M",288.56,1,"0","0"
"30487",349,0,0,0,5.47,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.77,13,0,0,0,80,44,"F",282.3749,,"1","0"
"30491",125,0,272,0,4.19,92,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,87,0,1.38,2,0,0,0,,43,"F",397.4,,"0","0"
"30492",702,0,46,0,212.6,55,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,20,0,6.85,4,0,0,0,,33,"M",125.2,,"0","0"
"30494",197,0,17,0,4.75,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,2.93,2,0,0,0,80,27,"M",214.45,1,"0","0"
"30495",173,0,0,0,5.37,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.44,4,0,0,0,,29,"M",24.9233,,"0","0"
"30496",1364,0,0,0,24.77,60,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,11.37,22,0,0,0,80,25,"M",527.1615,,"0","0"
"30497",363,0,0,0,7.1,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.68,5,0,0,0,80,66,"M",82.7499,,"0","0"
"30498",43,0,17,0,0.53,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,46,"M",30.65,,"0","0"
"30500",1231,0,40,0,19.02,32,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,17.53,23,0,0,0,70,24,"M",588.94,,"0","0"
"30501",151,0,0,0,4.2,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,57,"F",62.72,,"0","0"
"30503",110,0,79,0,3.13,51,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,46,0,0.46,2,0,0,0,,44,"M",75.8,,"0","0"
"30505",33,0,442,0,1.05,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,25,0,0.28,1,0,0,0,80,31,"M",51.0,,"0","0"
"30506",437,0,0,0,11.2,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.5,6,0,0,0,80,68,"M",185.35,,"0","0"
"30509",566,0,0,0,25.9,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.27,2,0,0,0,80,53,"M",265.69,1,"0","0"
"30511",497,0,85,0,12.7,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,0.0,0,0,0,0,80,59,"M",162.6,1,"0","0"
"30516",353,0,0,0,10.04,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.4,4,0,0,0,80,63,"M",190.8566,,"0","0"
"30519",62,264,51,17,2.07,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,26,1.56,3,0,0,0,80,40,"M",428.8,1,"0","1"
"30522",665,0,0,0,22.98,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,7.71,7,0,0,0,80,65,"M",325.528,,"0","0"
"30523",7,518,0,0,0.57,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,27,0.0,0,0,0,0,,45,"M",524.9308,,"0","1"
"30528",4249,0,0,0,90.09,33,0,0,0.33,2,0.33,2,0,0,0,0,0.0,0,0,0,21.64,11,0,0,0,,26,"M",4249.195,5,"0","0"
"30529",864,0,51,34,19.32,27,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,2.31,3,0,0,0,80,64,"F",153.4016,1,"0","0"
"30533",529,0,0,0,14.93,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.35,3,0,0,0,70,48,"F",173.5333,,"0","0"
"30534",422,0,0,0,6.25,6,0,1,0.0,0,0.53,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,39,"M",382.6299,,"0","0"
"30535",779,0,68,0,23.35,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,3.18,4,0,0,0,80,61,"M",340.2164,,"0","0"
"30539",858,264,18,0,1410.61,159,0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,3,104,0.0,0,0,0,0,80,21,"M",628.7,,"0","0"
"30544",434,0,0,0,13.76,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.18,6,0,0,0,80,44,"M",182.8382,,"0","0"
"30548",688,0,51,0,14.51,27,2,5,0.0,0,2.1,5,0,0,0,0,0.0,0,3,0,5.89,9,0,0,0,80,50,"F",218.4,,"0","0"
"30554",602,0,51,0,7.13,26,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,80,34,"M",408.3,,"0","0"
"30555",595,0,0,0,772.08,63,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,31,"M",237.0,,"0","0"
"30556",935,0,0,0,16.15,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.77,4,0,0,0,80,69,"F",221.1,1,"0","0"
"30559",521,633,119,18,9.71,56,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,31,0.0,0,0,0,0,80,43,"F",717.5,,"1","0"
"30560",123,0,17,0,3.05,6,0,0,0.0,0,0.27,1,0,0,0,0,0.0,0,1,0,1.21,2,0,0,0,80,68,"M",75.1949,,"0","0"
"30562",823,0,0,0,10.61,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.58,13,0,0,0,80,26,"M",758.0046,1,"0","0"
"30564",456,0,204,0,13.75,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,12,0,4.99,7,0,0,0,70,57,"M",305.3666,,"0","0"
"30566",155,0,17,0,1.58,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.32,1,0,0,0,80,21,"M",57.75,1,"0","0"
"30567",612,0,0,0,6.55,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,49,"M",78.1,,"0","0"
"30568",269,0,0,0,10.84,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.61,5,0,0,0,80,56,"F",225.0286,1,"0","0"
"30569",207,0,0,0,1.83,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.33,5,0,0,0,80,50,"M",41.8,1,"0","0"
"30575",700,0,17,0,20.43,31,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,53,"F",268.94,,"0","0"
"30578",1516,0,0,0,29.65,38,0,0,0.0,0,0.0,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0,80,61,"F",411.5,1,"0","0"
"30582",1239,0,34,0,32.87,19,0,0,1.57,1,1.57,1,0,0,0,0,0.0,0,2,0,10.08,6,0,0,0,80,44,"M",746.85,1,"0","0"
"30583",488,0,0,0,13.13,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.85,2,0,0,0,80,43,"M",273.075,,"0","0"
"30584",402,0,0,0,11.99,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,7.11,7,0,0,0,80,50,"M",171.1515,1,"0","0"
"30585",6519,0,0,0,250.9,104,2,3,0.0,0,2.22,3,0,0,0,0,0.0,0,0,0,65.28,35,0,0,0,60,67,"F",2916.65,3,"1","0"
"30588",111,0,0,0,4.25,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,52,"M",110.7,,"0","0"
"30590",15,106,0,0,1.01,55,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,54,0.0,0,0,0,0,80,41,"M",111.5,,"0","1"
"30591",310,0,0,0,6.86,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.19,3,0,0,0,80,54,"M",164.6716,1,"0","0"
"30594",0,0,17,0,0.02,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,49,"M",17.0,1,"0","0"
"30597",190,54,0,0,3.95,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,2,1.3,5,0,0,0,80,59,"M",131.1562,1,"0","0"
"30601",144,0,0,0,7.23,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.25,1,0,0,0,,24,"F",108.625,,"0","0"
"30604",561,0,102,0,88.59,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,11.1,9,0,0,0,80,44,"M",309.7,2,"0","0"
"30605",569,0,146,0,15.2,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,14,0,5.58,6,0,0,0,,20,"M",401.6,1,"0","0"
"30607",278,0,0,0,7.78,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.7,3,0,0,0,80,37,"M",119.7931,,"0","0"
"30611",146,0,0,0,3.48,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,37,"M",87.71,,"0","0"
"30613",631,0,17,0,16.2,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,13.93,24,0,0,0,70,41,"M",521.8294,,"0","0"
"30614",156,0,0,0,5.92,86,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,76,1.17,1,0,0,0,80,36,"F",101.2,1,"1","0"
"30616",65,0,0,0,2.48,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,29,"F",57.2,,"0","0"
"30617",336,0,0,0,8.71,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.32,2,0,0,0,80,26,"M",41.25,,"0","0"
"30618",84,0,0,0,1.48,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.45,1,0,0,0,,23,"F",117.6,,"1","0"
"30619",385,0,340,0,10.81,44,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,20,0,4.22,11,0,0,0,80,55,"F",291.5608,1,"0","0"
"30624",2039,0,102,0,26.99,36,0,0,0.42,1,0.42,1,0,0,0,0,0.0,0,6,0,1.46,5,0,0,0,70,25,"F",1184.55,1,"0","0"
"30632",275,0,17,0,15.44,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,70,24,"M",16.5,,"0","0"
"30634",960,0,0,0,28.2,26,0,0,2.7,1,2.7,1,0,0,0,0,0.0,0,0,0,2.05,3,0,0,0,80,39,"M",567.015,,"0","0"
"30640",41,0,0,0,2.1,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,0.0,0,0,0,0,,23,"M",40.5,,"0","0"
"30641",283,0,0,0,9.0,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,6.12,4,0,0,0,80,46,"M",47.54,,"0","0"
"30642",741,0,187,0,24.18,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,9,0,5.25,5,0,0,0,70,38,"M",243.255,,"0","0"
"30643",197,0,0,5,5.86,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,32,"M",110.6,,"0","0"
"30644",8779,0,0,0,202.44,131,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,74.13,56,0,0,0,70,48,"M",2230.99,2,"0","0"
"30645",1395,0,68,0,40.9,43,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,3.88,3,0,0,0,70,67,"F",390.128,,"0","0"
"30646",38,0,42,0,3.09,107,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,103,0,0.0,0,0,0,0,,23,"M",79.8,,"0","0"
"30647",301,0,34,5,10.97,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,1.13,3,0,0,0,80,50,"M",220.2432,,"0","0"
"30648",340,0,51,0,11.01,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,1.21,4,0,0,0,80,61,"M",390.6016,1,"0","0"
"30649",619,0,0,0,13.52,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.25,5,0,0,0,80,25,"M",202.655,,"0","0"
"30652",159,0,0,0,2.99,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,44,"M",104.5,,"0","0"
"30658",942,562,494,0,23.7,171,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,30,101,2.42,4,0,0,0,,56,"M",658.42,1,"0","1"
"30661",916,0,0,0,11.48,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.1,5,0,0,1,70,26,"M",62.8133,,"0","0"
"30666",398,0,17,0,11.81,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,1.43,3,0,0,0,80,46,"F",209.06,,"0","0"
"30668",2076,0,0,0,21.58,51,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,28,0.83,2,0,0,0,80,50,"M",427.2,,"0","0"
"30669",291,0,0,0,6.22,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.22,1,0,0,0,80,52,"M",198.55,1,"0","0"
"30674",1080,0,68,13,15.62,35,0,0,1.63,1,1.63,1,0,0,0,0,0.0,0,4,0,0.0,0,0,0,0,80,26,"M",324.15,,"0","0"
"30675",310,0,0,0,5.55,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.8,1,0,0,0,,36,"M",255.6,,"0","0"
"30677",1190,0,17,0,37.54,42,0,1,0.0,0,0.92,1,0,0,0,0,0.0,0,1,0,7.72,5,0,0,0,70,51,"M",703.1562,1,"0","0"
"30681",389,0,0,0,10.21,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.97,4,0,0,0,80,56,"F",140.205,,"0","0"
"30683",304,0,0,5,11.64,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.93,3,0,0,0,80,51,"F",308.7463,1,"0","0"
"30685",732,0,0,0,5.78,7,0,0,0.0,0,0.0,0,4,3,0,0,0.0,0,0,0,0.47,1,0,0,0,80,41,"M",465.6933,,"0","0"
"30686",417,0,68,0,7.76,22,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,7.44,17,0,0,0,80,65,"F",145.2316,1,"0","0"
"30688",473,0,408,0,13.5,52,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,24,0,1.2,2,0,0,0,80,63,"M",437.685,1,"0","0"
"30690",440,0,632,5,19.83,91,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,34,34,3.63,6,0,0,0,,31,"F",242.4,,"0","0"
"30692",313,0,0,0,13.39,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.95,2,0,0,0,80,68,"F",194.6407,1,"0","0"
"30698",877,0,0,0,25.95,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,9.8,7,0,0,0,80,34,"M",168.85,,"0","0"
"30701",165,0,0,0,4.87,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,42,"M",30.8,,"0","0"
"30703",440,0,18,0,8.5,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,3,0.67,1,0,0,0,80,23,"M",67.2,,"0","0"
"30706",277,0,17,0,8.44,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.8,1,0,0,0,80,42,"M",234.3,,"0","0"
"30711",1105,0,0,0,40.51,27,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,12.22,11,0,0,0,70,42,"M",722.5682,2,"0","0"
"30715",215,0,0,0,3.54,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,60,25,"F",164.6,,"0","0"
"30718",402,0,153,0,10.64,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,9,0,3.8,7,0,0,0,80,48,"M",136.11,,"0","0"
"30719",876,0,238,17,16.94,43,1,3,0.0,0,1.38,3,0,0,0,0,0.0,0,14,0,0.85,4,0,0,0,80,34,"M",194.645,1,"0","0"
"30721",393,0,0,0,16.6,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.38,1,0,0,0,80,48,"F",289.2232,2,"0","0"
"30724",2373,0,68,0,103.46,32,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,15.85,9,0,0,0,60,29,"M",368.9181,,"0","0"
"30725",116,0,102,0,1.99,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,1.22,3,0,0,0,,50,"M",100.5,,"0","0"
"30727",226,0,34,0,6.34,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,70,32,"F",188.0,,"0","0"
"30729",54,0,0,0,1.97,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,21,"M",54.44,1,"0","0"
"30731",76,0,0,0,1.08,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.3,2,0,0,0,,44,"M",75.6,,"0","0"
"30732",618,0,0,0,18.67,20,0,1,0.0,0,0.03,1,0,0,0,0,0.0,0,0,0,4.48,10,0,0,0,80,40,"F",131.45,,"0","0"
"30733",238,0,0,0,8.15,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.5,3,0,0,0,70,43,"M",194.2718,,"0","0"
"30736",30,14,34,0,0.75,44,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,35,0.0,0,0,0,0,80,49,"M",86.4735,,"1","0"
"30742",141,0,0,0,5.16,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.63,4,0,0,0,80,59,"F",63.8794,,"0","0"
"30746",927,0,17,0,27.88,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,6.25,3,0,0,0,80,27,"M",307.95,,"0","0"
"30748",1061,0,0,0,24.97,7,0,0,5.03,1,5.03,1,0,0,0,0,0.0,0,0,0,1.32,1,0,0,0,80,52,"M",143.5433,,"0","0"
"30749",247,0,0,0,6.68,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.68,6,0,0,0,80,54,"M",81.7833,1,"0","0"
"30750",368,0,17,0,59.08,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,43,"M",384.95,,"0","0"
"30756",810,0,0,0,16.52,28,0,0,0.52,1,0.52,1,0,0,0,0,0.0,0,0,0,4.82,11,0,0,0,80,46,"M",296.45,,"0","0"
"30757",54,0,0,0,1.65,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,45,"M",54.45,1,"0","0"
"30760",369,0,85,0,7.34,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,4.69,16,0,0,0,80,30,"F",225.7782,2,"0","0"
